534	5
535	7
536	11
537	4
538	4
539	9
540	2
541	3
542	3
543	5
544	6
545	3
546	4
547	4
548	3
549	5
550	5
551	5
552	8
553	5
554	3
555	4
556	3
557	2
558	1
559	6
560	7
561	3
562	11
563	8
564	5
565	7
566	5
567	4
568	6
569	8
570	5
571	8
572	7
573	4
574	6
575	9
576	7
577	5
578	8
579	9
580	7
581	9
582	6
583	6
584	8
585	9
586	10
587	6
588	12
589	10
590	3
591	13
592	10
593	13
594	10
595	7
596	9
597	11
598	10
599	9
600	12
601	9
602	14
603	5
604	9
605	14
606	8
607	10
608	4
609	21
610	12
611	16
612	12
613	19
614	8
615	18
616	13
617	15
618	24
619	14
620	13
621	16
622	14
623	13
624	14
625	26
626	18
627	15
628	14
629	24
630	12
631	18
632	17
633	14
634	19
635	13
636	15
637	11
638	14
639	6
640	12
641	10
642	13
643	5
644	10
645	9
646	8
647	13
648	8
649	3
650	5
651	8
652	7
653	6
654	6
655	6
656	4
657	8
658	5
659	7
660	11
661	7
662	6
663	3
664	6
665	4
666	9
667	7
668	4
669	5
670	3
671	3
672	6
673	6
674	5
675	5
676	9
677	11
678	9
679	7
680	4
681	4
682	4
683	13
684	9
685	4
686	7
687	2
688	6
689	5
690	1
691	5
692	11
693	10
694	12
695	10
696	8
697	2
698	6
699	11
700	10
701	6
702	13
703	6
704	9
705	6
706	2
707	9
708	13
709	11
710	14
711	12
712	9
713	7
714	7
715	9
716	15
717	8
718	19
719	11
720	8
721	11
722	7
723	9
724	12
725	15
726	21
727	15
728	7
729	11
730	10
731	14
732	15
733	9
734	23
735	15
736	8
737	18
738	9
739	10
740	21
741	17
742	21
743	20
744	13
745	12
746	11
747	18
748	19
749	13
750	8
751	12
752	10
753	12
754	10
755	17
756	11
757	11
758	13
759	11
760	6
761	10
762	9
763	9
764	8
765	5
766	9
767	10
768	13
769	7
770	7
771	14
772	2
773	5
774	12
775	5
776	6
777	4
778	7
779	7
780	11
781	1
782	6
783	9
784	7
785	9
786	6
787	10
788	2
789	8
790	7
791	8
792	8
793	2
794	2
795	7
796	8
797	3
798	7
799	10
800	12
801	8
802	5
803	7
804	2
805	4
806	12
807	8
808	9
809	5
810	4
811	10
812	7
813	8
814	7
815	12
816	9
817	11
818	6
819	13
820	2
821	10
822	12
823	12
824	11
825	6
826	9
827	7
828	7
829	11
830	12
831	15
832	9
833	14
834	8
835	12
836	7
837	10
838	14
839	14
840	14
841	7
842	11
843	9
844	10
845	19
846	13
847	15
848	20
849	16
850	10
851	12
852	7
853	9
854	15
855	12
856	14
857	9
858	20
859	18
860	9
861	17
862	13
863	17
864	21
865	15
866	16
867	17
868	13
869	3
870	10
871	6
872	7
873	6
874	15
875	14
876	9
877	12
878	9
879	12
880	6
881	13
882	9
883	9
884	7
885	6
886	6
887	2
888	9
889	6
890	5
891	10
892	5
893	8
894	8
895	17
896	5
897	10
898	8
899	2
900	5
901	1
902	9
903	5
904	12
905	5
906	5
907	11
908	8
909	1
910	5
911	16
912	8
913	7
914	7
915	5
916	7
917	4
918	7
919	10
920	6
921	8
922	4
923	8
924	5
925	4
926	7
927	16
928	10
929	10
930	7
931	16
932	3
933	8
934	10
935	13
936	7
937	10
938	8
939	9
940	13
941	9
942	9
943	16
944	15
945	9
946	8
947	9
948	9
949	8
950	10
951	13
952	15
953	9
954	10
955	7
956	11
957	8
958	11
959	17
960	14
961	16
962	9
963	11
964	4
965	15
966	12
967	21
968	22
969	14
970	11
971	16
972	15
973	10
974	13
975	15
976	12
977	16
978	11
979	8
980	9
981	11
982	11
983	14
984	17
985	16
986	7
987	12
988	16
989	12
990	9
991	7
992	8
993	11
994	12
995	9
996	8
997	10
998	4
999	9
1000	7
1001	10
1002	7
1003	4
1004	6
1005	8
1006	7
1007	9
1008	3
1009	11
1010	8
1011	7
1012	9
1013	12
1014	9
1015	7
1016	7
1017	9
1018	3
1019	2
1020	4
1021	6
1022	9
1023	6
1024	8
1025	2
1026	5
1027	11
1028	5
1029	10
1030	10
1031	8
1032	10
1033	5
1034	8
1035	8
1036	7
1037	7
1038	11
1039	7
1040	8
1041	9
1042	3
1043	16
1044	8
1045	10
1046	10
1047	10
1048	8
1049	7
1050	5
1051	8
1052	14
1053	10
1054	11
1055	8
1056	8
1057	6
1058	9
1059	14
1060	6
1061	13
1062	10
1063	16
1064	11
1065	9
1066	9
1067	11
1068	12
1069	18
1070	12
1071	7
1072	11
1073	6
1074	22
1075	15
1076	10
1077	8
1078	9
1079	14
1080	17
1081	7
1082	11
1083	13
1084	12
1085	17
1086	13
1087	10
1088	7
1089	11
1090	24
1091	12
1092	15
1093	12
1094	12
1095	12
1096	21
1097	10
1098	8
1099	10
1100	8
1101	14
1102	11
1103	4
1104	10
1105	11
1106	13
1107	6
1108	15
1109	10
1110	10
1111	9
1112	13
1113	10
1114	7
1115	5
1116	13
1117	6
1118	11
1119	5
1120	6
1121	5
1122	10
1123	5
1124	7
1125	6
1126	6
1127	3
1128	11
1129	12
1130	5
1131	11
1132	15
1133	6
1134	4
1135	8
1136	8
1137	3
1138	9
1139	7
1140	4
1141	7
1142	4
1143	10
1144	8
1145	15
1146	6
1147	12
1148	11
1149	8
1150	7
1151	7
1152	6
1153	5
1154	8
1155	8
1156	8
1157	8
1158	7
1159	13
1160	6
1161	18
1162	10
1163	15
1164	11
1165	7
1166	6
1167	8
1168	5
1169	8
1170	5
1171	13
1172	14
1173	12
1174	10
1175	15
1176	9
1177	13
1178	11
1179	17
1180	9
1181	8
1182	4
1183	9
1184	7
1185	9
1186	3
1187	18
1188	14
1189	23
1190	15
1191	10
1192	3
1193	13
1194	11
1195	15
1196	12
1197	13
1198	7
1199	12
1200	8
1201	8
1202	15
1203	19
1204	10
1205	23
1206	11
1207	11
1208	9
1209	9
1210	15
1211	11
1212	16
1213	12
1214	8
1215	4
1216	6
1217	12
1218	16
1219	13
1220	6
1221	13
1222	12
1223	4
1224	5
1225	13
1226	7
1227	5
1228	14
1229	8
1230	5
1231	5
1232	5
1233	9
1234	21
1235	5
1236	9
1237	12
1238	8
1239	5
1240	6
1241	13
1242	10
1243	5
1244	3
1245	11
1246	7
1247	3
1248	5
1249	10
1250	17
1251	5
1252	5
1253	10
1254	5
1255	6
1256	11
1257	11
1258	8
1259	8
1260	8
1261	7
1262	11
1263	4
1264	10
1265	7
1266	12
1267	10
1268	13
1269	12
1270	9
1271	7
1272	6
1273	9
1274	4
1275	11
1276	11
1277	6
1278	17
1279	10
1280	9
1281	4
1282	12
1283	12
1284	14
1285	9
1286	9
1287	7
1288	11
1289	9
1290	10
1291	10
1292	9
1293	12
1294	15
1295	11
1296	11
1297	9
1298	12
1299	17
1300	13
1301	5
1302	10
1303	6
1304	7
1305	12
1306	9
1307	12
1308	12
1309	8
1310	15
1311	11
1312	12
1313	13
1314	14
1315	21
1316	10
1317	16
1318	8
1319	9
1320	10
1321	13
1322	14
1323	9
1324	14
1325	8
1326	9
1327	1
1328	11
1329	8
1330	12
1331	24
1332	6
1333	9
1334	8
1335	13
1336	7
1337	10
1338	10
1339	13
1340	10
1341	7
1342	4
1343	3
1344	14
1345	9
1346	7
1347	18
1348	4
1349	8
1350	3
1351	9
1352	13
1353	7
1354	7
1355	2
1356	15
1357	10
1358	7
1359	4
1360	14
1361	7
1362	15
1363	11
1364	5
1365	10
1366	8
1367	6
1368	7
1369	4
1370	3
1371	8
1372	8
1373	13
1374	7
1375	11
1376	11
1377	9
1378	15
1379	10
1380	11
1381	11
1382	13
1383	8
1384	6
1385	4
1386	7
1387	12
1388	7
1389	11
1390	7
1391	8
1392	13
1393	11
1394	13
1395	9
1396	13
1397	11
1398	11
1399	10
1400	7
1401	7
1402	1
1403	9
1404	3
1405	11
1406	9
1407	5
1408	12
1409	18
1410	16
1411	10
1412	12
1413	11
1414	14
1415	10
1416	10
1417	6
1418	10
1419	11
1420	9
1421	17
1422	8
1423	11
1424	11
1425	12
1426	14
1427	10
1428	13
1429	11
1430	12
1431	8
1432	10
1433	7
1434	7
1435	11
1436	7
1437	18
1438	7
1439	9
1440	9
1441	11
1442	10
1443	12
1444	16
1445	17
1446	3
1447	5
1448	10
1449	11
1450	7
1451	10
1452	5
1453	10
1454	9
1455	10
1456	16
1457	7
1458	11
1459	12
1460	13
1461	10
1462	4
1463	10
1464	13
1465	16
1466	8
1467	7
1468	7
1469	9
1470	6
1471	6
1472	8
1473	9
1474	7
1475	8
1476	9
1477	11
1478	5
1479	10
1480	11
1481	12
1482	7
1483	8
1484	8
1485	9
1486	7
1487	13
1488	8
1489	11
1490	5
1491	12
1492	11
1493	16
1494	5
1495	12
1496	18
1497	7
1498	9
1499	7
1500	9
1501	4
1502	9
1503	10
1504	9
1505	8
1506	8
1507	6
1508	12
1509	15
1510	8
1511	17
1512	10
1513	10
1514	12
1515	5
1516	11
1517	7
1518	7
1519	7
1520	12
1521	8
1522	6
1523	9
1524	13
1525	16
1526	12
1527	10
1528	7
1529	6
1530	16
1531	4
1532	11
1533	9
1534	9
1535	9
1536	19
1537	8
1538	9
1539	12
1540	7
1541	15
1542	11
1543	12
1544	10
1545	8
1546	4
1547	6
1548	14
1549	15
1550	9
1551	14
1552	19
1553	4
1554	9
1555	7
1556	8
1557	11
1558	8
1559	6
1560	14
1561	6
1562	5
1563	7
1564	13
1565	22
1566	10
1567	10
1568	15
1569	9
1570	13
1571	11
1572	5
1573	9
1574	5
1575	7
1576	8
1577	6
1578	9
1579	12
1580	10
1581	15
1582	11
1583	4
1584	13
1585	11
1586	17
1587	8
1588	10
1589	14
1590	7
1591	7
1592	3
1593	4
1594	6
1595	13
1596	5
1597	9
1598	6
1599	10
1600	8
1601	11
1602	15
1603	8
1604	10
1605	16
1606	13
1607	7
1608	5
1609	10
1610	9
1611	9
1612	7
1613	7
1614	10
1615	7
1616	9
1617	11
1618	11
1619	10
1620	8
1621	10
1622	10
1623	9
1624	7
1625	14
1626	13
1627	13
1628	6
1629	10
1630	10
1631	10
1632	7
1633	12
1634	6
1635	10
1636	8
1637	12
1638	8
1639	9
1640	9
1641	15
1642	11
1643	16
1644	10
1645	8
1646	12
1647	5
1648	4
1649	10
1650	10
1651	7
1652	9
1653	13
1654	16
1655	10
1656	10
1657	14
1658	8
1659	14
1660	10
1661	12
1662	7
1663	6
1664	8
1665	15
1666	10
1667	11
1668	10
1669	5
1670	9
1671	12
1672	10
1673	16
1674	8
1675	10
1676	8
1677	14
1678	8
1679	8
1680	14
1681	12
1682	9
1683	8
1684	12
1685	8
1686	15
1687	8
1688	6
1689	14
1690	11
1691	9
1692	7
1693	11
1694	7
1695	11
1696	5
1697	8
1698	4
1699	6
1700	11
1701	8
1702	14
1703	5
1704	9
1705	15
1706	11
1707	5
1708	5
1709	12
1710	9
1711	13
1712	7
1713	8
1714	15
1715	9
1716	10
1717	12
1718	10
1719	7
1720	7
1721	9
1722	6
1723	6
1724	4
1725	12
1726	14
1727	15
1728	9
1729	5
1730	13
1731	16
1732	12
1733	9
1734	18
1735	5
1736	9
1737	10
1738	8
1739	8
1740	5
1741	8
1742	8
1743	8
1744	9
1745	4
1746	14
1747	6
1748	9
1749	9
1750	15
1751	6
1752	10
1753	13
1754	10
1755	15
1756	5
1757	11
1758	11
1759	13
1760	8
1761	10
1762	11
1763	3
1764	7
1765	10
1766	15
1767	10
1768	9
1769	14
1770	14
1771	9
1772	6
1773	7
1774	11
1775	10
1776	11
1777	8
1778	12
1779	10
1780	12
1781	10
1782	13
1783	10
1784	12
1785	14
1786	17
1787	9
1788	5
1789	11
1790	13
1791	9
1792	7
1793	8
1794	11
1795	12
1796	4
1797	11
1798	6
1799	9
1800	6
1801	7
1802	15
1803	8
1804	7
1805	3
1806	17
1807	13
1808	16
1809	6
1810	11
1811	14
1812	8
1813	7
1814	5
1815	5
1816	16
1817	8
1818	13
1819	7
1820	8
1821	10
1822	14
1823	10
1824	13
1825	6
1826	14
1827	8
1828	8
1829	8
1830	7
1831	8
1832	19
1833	6
1834	13
1835	7
1836	7
1837	15
1838	10
1839	10
1840	11
1841	7
1842	7
1843	6
1844	9
1845	12
1846	9
1847	9
1848	13
1849	5
1850	10
1851	5
1852	6
1853	13
1854	11
1855	13
1856	6
1857	9
1858	14
1859	8
1860	8
1861	8
1862	13
1863	6
1864	13
1865	9
1866	10
1867	7
1868	3
1869	15
1870	9
1871	13
1872	5
1873	9
1874	15
1875	3
1876	6
1877	11
1878	18
1879	9
1880	13
1881	6
1882	17
1883	11
1884	4
1885	20
1886	8
1887	12
1888	10
1889	8
1890	13
1891	11
1892	6
1893	10
1894	14
1895	9
1896	7
1897	6
1898	14
1899	11
1900	6
1901	10
1902	8
1903	11
1904	6
1905	9
1906	9
1907	9
1908	7
1909	8
1910	18
1911	8
1912	10
1913	11
1914	8
1915	9
1916	11
1917	10
1918	8
1919	13
1920	9
1921	8
1922	8
1923	11
1924	10
1925	10
1926	16
1927	7
1928	14
1929	10
1930	14
1931	5
1932	13
1933	10
1934	6
1935	12
1936	11
1937	8
1938	7
1939	8
1940	10
1941	6
1942	16
1943	7
1944	16
1945	8
1946	6
1947	9
1948	6
1949	11
1950	7
1951	13
1952	7
1953	10
1954	13
1955	9
1956	8
1957	7
1958	11
1959	10
1960	13
1961	8
1962	8
1963	7
1964	6
1965	15
1966	13
1967	11
1968	8
1969	8
1970	7
1971	11
1972	6
1973	5
1974	7
1975	11
1976	7
1977	12
1978	8
1979	6
1980	8
1981	13
1982	9
1983	9
1984	9
1985	9
1986	14
1987	14
1988	13
1989	6
1990	8
1991	13
1992	5
1993	9
1994	12
1995	10
1996	15
1997	10
1998	13
1999	7
2000	10
2001	8
2002	17
2003	16
2004	7
2005	5
2006	8
2007	10
2008	9
2009	14
2010	7
2011	8
2012	16
2013	2
2014	18
2015	10
2016	10
2017	11
2018	16
2019	10
2020	11
2021	4
2022	8
2023	6
2024	13
2025	18
2026	6
2027	11
2028	17
2029	5
2030	10
2031	3
2032	12
2033	8
2034	12
2035	15
2036	9
2037	7
2038	7
2039	10
2040	8
2041	13
2042	8
2043	10
2044	21
2045	4
2046	19
2047	5
2048	6
2049	7
2050	13
2051	10
2052	4
2053	3
2054	8
2055	6
2056	10
2057	13
2058	7
2059	15
2060	24
2061	7
2062	11
2063	7
2064	8
2065	9
2066	10
2067	12
2068	6
2069	2
2070	5
2071	11
2072	11
2073	13
2074	7
2075	6
2076	4
2077	10
2078	11
2079	9
2080	9
2081	13
2082	7
2083	8
2084	10
2085	8
2086	9
2087	11
2088	12
2089	9
2090	14
2091	13
2092	7
2093	7
2094	8
2095	10
2096	9
2097	11
2098	7
2099	7
2100	12
2101	6
2102	11
2103	9
2104	12
2105	11
2106	10
2107	14
2108	6
2109	7
2110	15
2111	11
2112	6
2113	12
2114	11
2115	7
2116	9
2117	11
2118	11
2119	12
2120	12
2121	14
2122	9
2123	8
2124	7
2125	9
2126	12
2127	11
2128	5
2129	18
2130	16
2131	8
2132	9
2133	8
2134	12
2135	10
2136	16
2137	13
2138	7
2139	10
2140	8
2141	5
2142	12
2143	8
2144	7
2145	23
2146	7
2147	12
2148	7
2149	4
2150	14
2151	3
2152	11
2153	10
2154	19
2155	4
2156	10
2157	2
2158	14
2159	13
2160	9
2161	12
2162	7
2163	13
2164	8
2165	6
2166	10
2167	7
2168	6
2169	8
2170	19
2171	10
2172	13
2173	5
2174	12
2175	14
2176	5
2177	10
2178	5
2179	7
2180	8
2181	9
2182	6
2183	7
2184	12
2185	7
2186	14
2187	10
2188	11
2189	5
2190	10
2191	9
2192	6
2193	13
2194	9
2195	6
2196	8
2197	10
2198	6
2199	7
2200	10
2201	6
2202	15
2203	13
2204	9
2205	6
2206	8
2207	13
2208	11
2209	8
2210	8
2211	10
2212	10
2213	10
2214	7
2215	6
2216	8
2217	14
2218	11
2219	12
2220	15
2221	10
2222	9
2223	12
2224	6
2225	7
2226	16
2227	10
2228	8
2229	11
2230	10
2231	8
2232	12
2233	12
2234	15
2235	12
2236	11
2237	12
2238	8
2239	11
2240	5
2241	12
2242	16
2243	11
2244	9
2245	14
2246	8
2247	7
2248	9
2249	8
2250	13
2251	11
2252	14
2253	13
2254	9
2255	13
2256	2
2257	10
2258	9
2259	10
2260	8
2261	8
2262	8
2263	8
2264	8
2265	12
2266	9
2267	9
2268	10
2269	5
2270	11
2271	13
2272	11
2273	8
2274	7
2275	7
2276	7
2277	15
2278	6
2279	9
2280	5
2281	12
2282	17
2283	8
2284	8
2285	7
2286	13
2287	12
2288	11
2289	12
2290	6
2291	4
2292	8
2293	7
2294	11
2295	15
2296	8
2297	11
2298	10
2299	4
2300	10
2301	5
2302	9
2303	12
2304	13
2305	5
2306	8
2307	9
2308	8
2309	7
2310	12
2311	11
2312	9
2313	12
2314	11
2315	5
2316	6
2317	7
2318	11
2319	6
2320	12
2321	8
2322	14
2323	10
2324	9
2325	16
2326	10
2327	12
2328	13
2329	14
2330	13
2331	4
2332	8
2333	10
2334	11
2335	6
2336	14
2337	6
2338	9
2339	8
2340	7
2341	24
2342	7
2343	7
2344	9
2345	20
2346	14
2347	6
2348	13
2349	10
2350	9
2351	7
2352	8
2353	5
2354	10
2355	5
2356	10
2357	18
2358	11
2359	17
2360	10
2361	13
2362	7
2363	10
2364	9
2365	5
2366	11
2367	7
2368	10
2369	9
2370	11
2371	9
2372	12
2373	10
2374	7
2375	9
2376	12
2377	13
2378	6
2379	6
2380	14
2381	4
2382	11
2383	9
2384	10
2385	7
2386	11
2387	8
2388	11
2389	11
2390	10
2391	12
2392	13
2393	12
2394	7
2395	9
2396	8
2397	11
2398	13
2399	7
2400	7
2401	5
2402	10
2403	6
2404	9
2405	12
2406	15
2407	9
2408	12
2409	13
2410	8
2411	4
2412	3
2413	10
2414	11
2415	8
2416	6
2417	8
2418	11
2419	13
2420	15
2421	11
2422	10
2423	5
2424	8
2425	12
2426	5
2427	9
2428	5
2429	7
2430	6
2431	3
2432	8
2433	11
2434	14
2435	18
2436	13
2437	10
2438	15
2439	11
2440	11
2441	10
2442	6
2443	8
2444	9
2445	7
2446	9
2447	10
2448	12
2449	10
2450	11
2451	11
2452	11
2453	12
2454	12
2455	7
2456	10
2457	14
2458	9
2459	10
2460	9
2461	7
2462	13
2463	9
2464	12
2465	10
2466	13
2467	8
2468	6
2469	10
2470	9
2471	7
2472	12
2473	13
2474	13
2475	10
2476	6
2477	8
2478	12
2479	14
2480	13
2481	11
2482	10
2483	9
2484	1
2485	3
2486	10
2487	13
2488	8
2489	14
2490	18
2491	8
2492	5
2493	6
2494	9
2495	15
2496	11
2497	8
2498	11
2499	7
2500	9
2501	8
2502	8
2503	13
2504	11
2505	12
2506	14
2507	7
2508	6
2509	10
2510	8
2511	11
2512	14
2513	7
2514	10
2515	5
2516	12
2517	7
2518	7
2519	12
2520	12
2521	11
2522	11
2523	4
2524	10
2525	9
2526	7
2527	8
2528	13
2529	5
2530	11
2531	7
2532	10
2533	13
2534	7
2535	15
2536	13
2537	6
2538	6
2539	8
2540	13
2541	14
2542	8
2543	9
2544	13
2545	6
2546	7
2547	12
2548	8
2549	10
2550	9
2551	15
2552	16
2553	5
2554	9
2555	5
2556	15
2557	14
2558	9
2559	8
2560	11
2561	12
2562	6
2563	10
2564	8
2565	7
2566	9
2567	19
2568	11
2569	8
2570	3
2571	7
2572	19
2573	9
2574	10
2575	7
2576	11
2577	10
2578	7
2579	7
2580	7
2581	11
2582	8
2583	15
2584	14
2585	9
2586	7
2587	11
2588	14
2589	13
2590	9
2591	7
2592	8
2593	8
2594	3
2595	8
2596	7
2597	10
2598	11
2599	12
2600	13
2601	12
2602	12
2603	4
2604	9
2605	13
2606	12
2607	6
2608	15
2609	6
2610	10
2611	16
2612	7
2613	12
2614	10
2615	10
2616	9
2617	11
2618	6
2619	3
2620	8
2621	12
2622	15
2623	11
2624	11
2625	8
2626	12
2627	6
2628	7
2629	18
2630	9
2631	8
2632	7
2633	3
2634	9
2635	5
2636	4
2637	14
2638	15
2639	12
2640	8
2641	5
2642	12
2643	9
2644	7
2645	17
2646	8
2647	11
2648	10
2649	10
2650	13
2651	9
2652	7
2653	9
2654	15
2655	14
2656	11
2657	5
2658	11
2659	12
2660	11
2661	6
2662	12
2663	5
2664	6
2665	8
2666	11
2667	12
2668	8
2669	13
2670	18
2671	13
2672	12
2673	5
2674	10
2675	5
2676	9
2677	13
2678	9
2679	9
2680	10
2681	10
2682	13
2683	9
2684	9
2685	12
2686	15
2687	21
2688	5
2689	7
2690	6
2691	2
2692	15
2693	9
2694	6
2695	7
2696	14
2697	8
2698	7
2699	5
2700	8
2701	8
2702	10
2703	18
2704	8
2705	7
2706	8
2707	9
2708	13
2709	11
2710	8
2711	10
2712	10
2713	10
2714	9
2715	5
2716	7
2717	9
2718	5
2719	21
2720	5
2721	10
2722	10
2723	16
2724	9
2725	9
2726	10
2727	10
2728	13
2729	12
2730	7
2731	12
2732	5
2733	5
2734	7
2735	11
2736	5
2737	13
2738	15
2739	9
2740	9
2741	12
2742	15
2743	4
2744	11
2745	8
2746	11
2747	12
2748	4
2749	7
2750	7
2751	9
2752	12
2753	16
2754	13
2755	7
2756	9
2757	11
2758	9
2759	8
2760	6
2761	10
2762	9
2763	13
2764	10
2765	9
2766	6
2767	6
2768	11
2769	16
2770	12
2771	10
2772	8
2773	14
2774	11
2775	7
2776	13
2777	15
2778	5
2779	9
2780	11
2781	5
2782	8
2783	12
2784	12
2785	16
2786	15
2787	10
2788	5
2789	9
2790	12
2791	11
2792	13
2793	10
2794	4
2795	7
2796	13
2797	8
2798	11
2799	12
2800	8
2801	9
2802	13
2803	9
2804	9
2805	7
2806	5
2807	10
2808	11
2809	8
2810	6
2811	9
2812	15
2813	9
2814	7
2815	9
2816	10
2817	18
2818	13
2819	11
2820	8
2821	5
2822	10
2823	9
2824	6
2825	6
2826	6
2827	15
2828	11
2829	8
2830	9
2831	14
2832	6
2833	8
2834	16
2835	6
2836	2
2837	8
2838	7
2839	9
2840	13
2841	16
2842	5
2843	11
2844	14
2845	13
2846	6
2847	10
2848	6
2849	9
2850	12
2851	8
2852	4
2853	17
2854	14
2855	7
2856	7
2857	14
2858	8
2859	16
2860	12
2861	9
2862	5
2863	4
2864	8
2865	8
2866	14
2867	14
2868	8
2869	13
2870	9
2871	7
2872	8
2873	8
2874	12
2875	15
2876	8
2877	9
2878	12
2879	9
2880	9
2881	6
2882	12
2883	19
2884	7
2885	9
2886	13
2887	8
2888	6
2889	10
2890	12
2891	11
2892	14
2893	12
2894	12
2895	14
2896	10
2897	3
2898	5
2899	20
2900	6
2901	6
2902	18
2903	6
2904	4
2905	12
2906	10
2907	10
2908	9
2909	6
2910	5
2911	12
2912	15
2913	6
2914	5
2915	15
2916	13
2917	7
2918	9
2919	9
2920	12
2921	15
2922	8
2923	5
2924	15
2925	8
2926	8
2927	9
2928	14
2929	6
2930	3
2931	12
2932	9
2933	5
2934	6
2935	5
2936	11
2937	15
2938	5
2939	6
2940	7
2941	9
2942	4
2943	17
2944	13
2945	9
2946	5
2947	12
2948	13
2949	11
2950	14
2951	4
2952	10
2953	10
2954	5
2955	9
2956	4
2957	17
2958	3
2959	17
2960	14
2961	17
2962	15
2963	12
2964	5
2965	12
2966	11
2967	5
2968	14
2969	9
2970	3
2971	7
2972	10
2973	8
2974	6
2975	14
2976	14
2977	10
2978	11
2979	14
2980	6
2981	10
2982	7
2983	9
2984	16
2985	11
2986	10
2987	11
2988	10
2989	6
2990	10
2991	9
2992	13
2993	11
2994	13
2995	17
2996	11
2997	11
2998	7
2999	10
